Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T08:00+02:00;2024-08-08T09:00+02:00;2024-08-08;08:00;09:00;Totalt i retning Våga/Hordaland gr.;328;100,0;1;1;0;1;99,70;263;64;31;23;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T08:00+02:00;2024-08-08T09:00+02:00;2024-08-08;08:00;09:00;Totalt;907;100,0;1;1;0;4;99,56;768;135;61;52;12;10;10;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T09:00+02:00;2024-08-08T10:00+02:00;2024-08-08;09:00;10:00;1;407;100,0;1;1;0;0;100,00;324;83;44;27;7;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T09:00+02:00;2024-08-08T10:00+02:00;2024-08-08;09:00;10:00;2;529;100,0;1;1;0;1;99,81;467;61;33;19;6;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T09:00+02:00;2024-08-08T10:00+02:00;2024-08-08;09:00;10:00;Totalt i retning Haugesund S X E134;529;100,0;1;1;0;1;99,81;467;61;33;19;6;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T09:00+02:00;2024-08-08T10:00+02:00;2024-08-08;09:00;10:00;Totalt i retning Våga/Hordaland gr.;407;100,0;1;1;0;0;100,00;324;83;44;27;7;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T09:00+02:00;2024-08-08T10:00+02:00;2024-08-08;09:00;10:00;Totalt;936;100,0;1;1;0;1;99,89;791;144;77;46;13;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T10:00+02:00;2024-08-08T11:00+02:00;2024-08-08;10:00;11:00;1;411;100,0;1;1;0;3;99,27;319;89;40;38;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T10:00+02:00;2024-08-08T11:00+02:00;2024-08-08;10:00;11:00;2;601;100,0;1;1;0;8;98,67;503;90;39;37;7;7;6;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T10:00+02:00;2024-08-08T11:00+02:00;2024-08-08;10:00;11:00;Totalt i retning Haugesund S X E134;601;100,0;1;1;0;8;98,67;503;90;39;37;7;7;6;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T10:00+02:00;2024-08-08T11:00+02:00;2024-08-08;10:00;11:00;Totalt i retning Våga/Hordaland gr.;411;100,0;1;1;0;3;99,27;319;89;40;38;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T10:00+02:00;2024-08-08T11:00+02:00;2024-08-08;10:00;11:00;Totalt;1012;100,0;1;1;0;11;98,91;822;179;79;75;13;12;11;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T11:00+02:00;2024-08-08T12:00+02:00;2024-08-08;11:00;12:00;1;527;100,0;1;1;0;5;99,05;441;81;36;30;8;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T11:00+02:00;2024-08-08T12:00+02:00;2024-08-08;11:00;12:00;2;685;100,0;1;1;0;6;99,12;578;101;36;37;18;10;8;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T11:00+02:00;2024-08-08T12:00+02:00;2024-08-08;11:00;12:00;Totalt i retning Haugesund S X E134;683;100,0;1;1;0;6;99,12;577;100;36;36;18;10;8;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T11:00+02:00;2024-08-08T12:00+02:00;2024-08-08;11:00;12:00;Totalt i retning Våga/Hordaland gr.;529;100,0;1;1;0;5;99,05;442;82;36;31;8;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T11:00+02:00;2024-08-08T12:00+02:00;2024-08-08;11:00;12:00;Totalt;1212;100,0;1;1;0;11;99,09;1019;182;72;67;26;17;15;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T12:00+02:00;2024-08-08T13:00+02:00;2024-08-08;12:00;13:00;1;585;100,0;1;1;0;7;98,80;500;78;32;34;5;7;6;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T12:00+02:00;2024-08-08T13:00+02:00;2024-08-08;12:00;13:00;2;713;100,0;1;1;0;9;98,74;605;99;50;36;5;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T12:00+02:00;2024-08-08T13:00+02:00;2024-08-08;12:00;13:00;Totalt i retning Haugesund S X E134;712;100,0;1;1;0;8;98,88;605;99;50;36;5;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T12:00+02:00;2024-08-08T13:00+02:00;2024-08-08;12:00;13:00;Totalt i retning Våga/Hordaland gr.;586;100,0;1;1;0;8;98,63;500;78;32;34;5;7;6;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T12:00+02:00;2024-08-08T13:00+02:00;2024-08-08;12:00;13:00;Totalt;1298;100,0;1;1;0;16;98,77;1105;177;82;70;10;15;14;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T13:00+02:00;2024-08-08T14:00+02:00;2024-08-08;13:00;14:00;1;654;100,0;1;1;0;6;99,08;558;90;43;32;9;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T13:00+02:00;2024-08-08T14:00+02:00;2024-08-08;13:00;14:00;2;635;100,0;1;1;0;6;99,06;545;84;45;22;7;10;9;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T13:00+02:00;2024-08-08T14:00+02:00;2024-08-08;13:00;14:00;Totalt i retning Haugesund S X E134;635;100,0;1;1;0;6;99,06;545;84;45;22;7;10;9;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T13:00+02:00;2024-08-08T14:00+02:00;2024-08-08;13:00;14:00;Totalt i retning Våga/Hordaland gr.;654;100,0;1;1;0;6;99,08;558;90;43;32;9;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T13:00+02:00;2024-08-08T14:00+02:00;2024-08-08;13:00;14:00;Totalt;1289;100,0;1;1;0;12;99,07;1103;174;88;54;16;16;15;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T14:00+02:00;2024-08-08T15:00+02:00;2024-08-08;14:00;15:00;1;812;100,0;1;1;0;10;98,77;680;122;74;34;4;10;10;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T14:00+02:00;2024-08-08T15:00+02:00;2024-08-08;14:00;15:00;2;745;100,0;1;1;0;12;98,39;614;119;49;49;10;11;10;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T14:00+02:00;2024-08-08T15:00+02:00;2024-08-08;14:00;15:00;Totalt i retning Haugesund S X E134;743;100,0;1;1;0;11;98,52;614;118;49;49;10;10;9;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T14:00+02:00;2024-08-08T15:00+02:00;2024-08-08;14:00;15:00;Totalt i retning Våga/Hordaland gr.;814;100,0;1;1;0;11;98,65;680;123;74;34;4;11;11;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T14:00+02:00;2024-08-08T15:00+02:00;2024-08-08;14:00;15:00;Totalt;1557;100,0;1;1;0;22;98,59;1294;241;123;83;14;21;20;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T15:00+02:00;2024-08-08T16:00+02:00;2024-08-08;15:00;16:00;1;989;100,0;1;1;0;17;98,28;876;96;56;26;11;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T15:00+02:00;2024-08-08T16:00+02:00;2024-08-08;15:00;16:00;2;733;100,0;1;1;0;10;98,64;629;94;48;22;13;11;9;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T15:00+02:00;2024-08-08T16:00+02:00;2024-08-08;15:00;16:00;Totalt i retning Haugesund S X E134;733;100,0;1;1;0;10;98,64;629;94;48;22;13;11;9;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T15:00+02:00;2024-08-08T16:00+02:00;2024-08-08;15:00;16:00;Totalt i retning Våga/Hordaland gr.;989;100,0;1;1;0;17;98,28;876;96;56;26;11;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T15:00+02:00;2024-08-08T16:00+02:00;2024-08-08;15:00;16:00;Totalt;1722;100,0;1;1;0;27;98,43;1505;190;104;48;24;14;12;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T16:00+02:00;2024-08-08T17:00+02:00;2024-08-08;16:00;17:00;1;798;100,0;1;1;0;10;98,75;731;57;29;16;6;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T16:00+02:00;2024-08-08T17:00+02:00;2024-08-08;16:00;17:00;2;707;100,0;1;1;0;4;99,43;641;62;28;20;6;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T16:00+02:00;2024-08-08T17:00+02:00;2024-08-08;16:00;17:00;Totalt i retning Haugesund S X E134;706;100,0;1;1;0;4;99,43;640;62;28;20;6;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T16:00+02:00;2024-08-08T17:00+02:00;2024-08-08;16:00;17:00;Totalt i retning Våga/Hordaland gr.;799;100,0;1;1;0;10;98,75;732;57;29;16;6;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T16:00+02:00;2024-08-08T17:00+02:00;2024-08-08;16:00;17:00;Totalt;1505;100,0;1;1;0;14;99,07;1372;119;57;36;12;14;14;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T17:00+02:00;2024-08-08T18:00+02:00;2024-08-08;17:00;18:00;1;632;100,0;1;1;0;12;98,10;569;51;30;12;4;5;4;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T17:00+02:00;2024-08-08T18:00+02:00;2024-08-08;17:00;18:00;2;605;100,0;1;1;0;10;98,35;561;34;13;13;4;4;2;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T17:00+02:00;2024-08-08T18:00+02:00;2024-08-08;17:00;18:00;Totalt i retning Haugesund S X E134;605;100,0;1;1;0;10;98,35;561;34;13;13;4;4;2;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T17:00+02:00;2024-08-08T18:00+02:00;2024-08-08;17:00;18:00;Totalt i retning Våga/Hordaland gr.;632;100,0;1;1;0;12;98,10;569;51;30;12;4;5;4;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T17:00+02:00;2024-08-08T18:00+02:00;2024-08-08;17:00;18:00;Totalt;1237;100,0;1;1;0;22;98,22;1130;85;43;25;8;9;6;3
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T18:00+02:00;2024-08-08T19:00+02:00;2024-08-08;18:00;19:00;1;602;100,0;1;1;0;14;97,67;550;38;22;10;4;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T18:00+02:00;2024-08-08T19:00+02:00;2024-08-08;18:00;19:00;2;535;100,0;1;1;0;8;98,50;500;27;11;8;5;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T18:00+02:00;2024-08-08T19:00+02:00;2024-08-08;18:00;19:00;Totalt i retning Haugesund S X E134;535;100,0;1;1;0;8;98,50;500;27;11;8;5;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T18:00+02:00;2024-08-08T19:00+02:00;2024-08-08;18:00;19:00;Totalt i retning Våga/Hordaland gr.;602;100,0;1;1;0;14;97,67;550;38;22;10;4;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T18:00+02:00;2024-08-08T19:00+02:00;2024-08-08;18:00;19:00;Totalt;1137;100,0;1;1;0;22;98,07;1050;65;33;18;9;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T19:00+02:00;2024-08-08T20:00+02:00;2024-08-08;19:00;20:00;1;518;100,0;1;1;0;3;99,42;483;32;20;6;3;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T19:00+02:00;2024-08-08T20:00+02:00;2024-08-08;19:00;20:00;2;516;100,0;1;1;0;5;99,03;486;25;12;7;3;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T19:00+02:00;2024-08-08T20:00+02:00;2024-08-08;19:00;20:00;Totalt i retning Haugesund S X E134;516;100,0;1;1;0;5;99,03;486;25;12;7;3;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T19:00+02:00;2024-08-08T20:00+02:00;2024-08-08;19:00;20:00;Totalt i retning Våga/Hordaland gr.;518;100,0;1;1;0;3;99,42;483;32;20;6;3;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T19:00+02:00;2024-08-08T20:00+02:00;2024-08-08;19:00;20:00;Totalt;1034;100,0;1;1;0;8;99,23;969;57;32;13;6;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T20:00+02:00;2024-08-08T21:00+02:00;2024-08-08;20:00;21:00;1;421;100,0;1;1;0;12;97,15;375;34;20;9;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T20:00+02:00;2024-08-08T21:00+02:00;2024-08-08;20:00;21:00;2;377;100,0;1;1;0;9;97,61;352;16;6;3;4;3;2;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T20:00+02:00;2024-08-08T21:00+02:00;2024-08-08;20:00;21:00;Totalt i retning Haugesund S X E134;377;100,0;1;1;0;9;97,61;352;16;6;3;4;3;2;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T20:00+02:00;2024-08-08T21:00+02:00;2024-08-08;20:00;21:00;Totalt i retning Våga/Hordaland gr.;421;100,0;1;1;0;12;97,15;375;34;20;9;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T20:00+02:00;2024-08-08T21:00+02:00;2024-08-08;20:00;21:00;Totalt;798;100,0;1;1;0;21;97,37;727;50;26;12;7;5;4;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T21:00+02:00;2024-08-08T22:00+02:00;2024-08-08;21:00;22:00;1;276;100,0;1;1;0;6;97,83;254;16;12;2;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T21:00+02:00;2024-08-08T22:00+02:00;2024-08-08;21:00;22:00;2;294;100,0;1;1;0;4;98,64;274;16;11;4;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T21:00+02:00;2024-08-08T22:00+02:00;2024-08-08;21:00;22:00;Totalt i retning Haugesund S X E134;294;100,0;1;1;0;4;98,64;274;16;11;4;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T21:00+02:00;2024-08-08T22:00+02:00;2024-08-08;21:00;22:00;Totalt i retning Våga/Hordaland gr.;276;100,0;1;1;0;6;97,83;254;16;12;2;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T21:00+02:00;2024-08-08T22:00+02:00;2024-08-08;21:00;22:00;Totalt;570;100,0;1;1;0;10;98,25;528;32;23;6;3;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T22:00+02:00;2024-08-08T23:00+02:00;2024-08-08;22:00;23:00;1;304;100,0;1;1;0;7;97,70;283;14;9;2;1;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T22:00+02:00;2024-08-08T23:00+02:00;2024-08-08;22:00;23:00;2;222;100,0;1;1;0;3;98,65;212;7;2;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T22:00+02:00;2024-08-08T23:00+02:00;2024-08-08;22:00;23:00;Totalt i retning Haugesund S X E134;222;100,0;1;1;0;3;98,65;212;7;2;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T22:00+02:00;2024-08-08T23:00+02:00;2024-08-08;22:00;23:00;Totalt i retning Våga/Hordaland gr.;304;100,0;1;1;0;7;97,70;283;14;9;2;1;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T22:00+02:00;2024-08-08T23:00+02:00;2024-08-08;22:00;23:00;Totalt;526;100,0;1;1;0;10;98,10;495;21;11;5;2;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T23:00+02:00;2024-08-09T00:00+02:00;2024-08-08;23:00;00:00;1;186;100,0;1;1;0;3;98,39;170;13;6;3;3;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T23:00+02:00;2024-08-09T00:00+02:00;2024-08-08;23:00;00:00;2;138;100,0;1;1;0;2;98,55;130;6;2;2;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T23:00+02:00;2024-08-09T00:00+02:00;2024-08-08;23:00;00:00;Totalt i retning Haugesund S X E134;138;100,0;1;1;0;2;98,55;130;6;2;2;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T23:00+02:00;2024-08-09T00:00+02:00;2024-08-08;23:00;00:00;Totalt i retning Våga/Hordaland gr.;186;100,0;1;1;0;3;98,39;170;13;6;3;3;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-08T23:00+02:00;2024-08-09T00:00+02:00;2024-08-08;23:00;00:00;Totalt;324;100,0;1;1;0;5;98,46;300;19;8;5;4;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T00:00+02:00;2024-08-09T01:00+02:00;2024-08-09;00:00;01:00;1;80;100,0;1;1;0;1;98,75;74;5;5;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T00:00+02:00;2024-08-09T01:00+02:00;2024-08-09;00:00;01:00;2;80;100,0;1;1;0;4;95,00;71;5;1;1;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T00:00+02:00;2024-08-09T01:00+02:00;2024-08-09;00:00;01:00;Totalt i retning Haugesund S X E134;80;100,0;1;1;0;4;95,00;71;5;1;1;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T00:00+02:00;2024-08-09T01:00+02:00;2024-08-09;00:00;01:00;Totalt i retning Våga/Hordaland gr.;80;100,0;1;1;0;1;98,75;74;5;5;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T00:00+02:00;2024-08-09T01:00+02:00;2024-08-09;00:00;01:00;Totalt;160;100,0;1;1;0;5;96,88;145;10;6;1;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T01:00+02:00;2024-08-09T02:00+02:00;2024-08-09;01:00;02:00;1;64;100,0;1;1;0;0;100,00;59;5;3;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T01:00+02:00;2024-08-09T02:00+02:00;2024-08-09;01:00;02:00;2;50;100,0;1;1;0;1;98,00;47;2;2;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T01:00+02:00;2024-08-09T02:00+02:00;2024-08-09;01:00;02:00;Totalt i retning Haugesund S X E134;50;100,0;1;1;0;1;98,00;47;2;2;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T01:00+02:00;2024-08-09T02:00+02:00;2024-08-09;01:00;02:00;Totalt i retning Våga/Hordaland gr.;64;100,0;1;1;0;0;100,00;59;5;3;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T01:00+02:00;2024-08-09T02:00+02:00;2024-08-09;01:00;02:00;Totalt;114;100,0;1;1;0;1;99,12;106;7;5;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T02:00+02:00;2024-08-09T03:00+02:00;2024-08-09;02:00;03:00;1;25;100,0;1;1;0;1;96,00;20;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T02:00+02:00;2024-08-09T03:00+02:00;2024-08-09;02:00;03:00;2;18;100,0;1;1;0;1;94,44;13;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T02:00+02:00;2024-08-09T03:00+02:00;2024-08-09;02:00;03:00;Totalt i retning Haugesund S X E134;18;100,0;1;1;0;1;94,44;13;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T02:00+02:00;2024-08-09T03:00+02:00;2024-08-09;02:00;03:00;Totalt i retning Våga/Hordaland gr.;25;100,0;1;1;0;1;96,00;20;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T02:00+02:00;2024-08-09T03:00+02:00;2024-08-09;02:00;03:00;Totalt;43;100,0;1;1;0;2;95,35;33;8;6;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T03:00+02:00;2024-08-09T04:00+02:00;2024-08-09;03:00;04:00;1;20;100,0;1;1;0;0;100,00;16;4;1;2;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T03:00+02:00;2024-08-09T04:00+02:00;2024-08-09;03:00;04:00;2;22;100,0;1;1;0;0;100,00;20;2;1;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T03:00+02:00;2024-08-09T04:00+02:00;2024-08-09;03:00;04:00;Totalt i retning Haugesund S X E134;22;100,0;1;1;0;0;100,00;20;2;1;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T03:00+02:00;2024-08-09T04:00+02:00;2024-08-09;03:00;04:00;Totalt i retning Våga/Hordaland gr.;20;100,0;1;1;0;0;100,00;16;4;1;2;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T03:00+02:00;2024-08-09T04:00+02:00;2024-08-09;03:00;04:00;Totalt;42;100,0;1;1;0;0;100,00;36;6;2;2;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T04:00+02:00;2024-08-09T05:00+02:00;2024-08-09;04:00;05:00;1;14;100,0;1;1;0;0;100,00;10;4;2;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T04:00+02:00;2024-08-09T05:00+02:00;2024-08-09;04:00;05:00;2;19;100,0;1;1;0;0;100,00;18;1;1;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T04:00+02:00;2024-08-09T05:00+02:00;2024-08-09;04:00;05:00;Totalt i retning Haugesund S X E134;19;100,0;1;1;0;0;100,00;18;1;1;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T04:00+02:00;2024-08-09T05:00+02:00;2024-08-09;04:00;05:00;Totalt i retning Våga/Hordaland gr.;14;100,0;1;1;0;0;100,00;10;4;2;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T04:00+02:00;2024-08-09T05:00+02:00;2024-08-09;04:00;05:00;Totalt;33;100,0;1;1;0;0;100,00;28;5;3;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T05:00+02:00;2024-08-09T06:00+02:00;2024-08-09;05:00;06:00;1;53;100,0;1;1;0;0;100,00;41;12;6;3;3;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T05:00+02:00;2024-08-09T06:00+02:00;2024-08-09;05:00;06:00;2;83;100,0;1;1;0;0;100,00;74;9;4;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T05:00+02:00;2024-08-09T06:00+02:00;2024-08-09;05:00;06:00;Totalt i retning Haugesund S X E134;83;100,0;1;1;0;0;100,00;74;9;4;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T05:00+02:00;2024-08-09T06:00+02:00;2024-08-09;05:00;06:00;Totalt i retning Våga/Hordaland gr.;53;100,0;1;1;0;0;100,00;41;12;6;3;3;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T05:00+02:00;2024-08-09T06:00+02:00;2024-08-09;05:00;06:00;Totalt;136;100,0;1;1;0;0;100,00;115;21;10;6;4;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T06:00+02:00;2024-08-09T07:00+02:00;2024-08-09;06:00;07:00;1;172;100,0;1;1;0;0;100,00;144;28;12;7;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T06:00+02:00;2024-08-09T07:00+02:00;2024-08-09;06:00;07:00;2;382;100,0;1;1;0;7;98,17;343;32;10;14;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T06:00+02:00;2024-08-09T07:00+02:00;2024-08-09;06:00;07:00;Totalt i retning Haugesund S X E134;382;100,0;1;1;0;7;98,17;343;32;10;14;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T06:00+02:00;2024-08-09T07:00+02:00;2024-08-09;06:00;07:00;Totalt i retning Våga/Hordaland gr.;172;100,0;1;1;0;0;100,00;144;28;12;7;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T06:00+02:00;2024-08-09T07:00+02:00;2024-08-09;06:00;07:00;Totalt;554;100,0;1;1;0;7;98,74;487;60;22;21;8;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T07:00+02:00;2024-08-09T08:00+02:00;2024-08-09;07:00;08:00;1;349;100,0;1;1;0;0;100,00;289;60;38;14;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T07:00+02:00;2024-08-09T08:00+02:00;2024-08-09;07:00;08:00;2;685;100,0;1;1;0;5;99,27;624;56;27;17;8;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T07:00+02:00;2024-08-09T08:00+02:00;2024-08-09;07:00;08:00;Totalt i retning Haugesund S X E134;685;100,0;1;1;0;5;99,27;624;56;27;17;8;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T07:00+02:00;2024-08-09T08:00+02:00;2024-08-09;07:00;08:00;Totalt i retning Våga/Hordaland gr.;349;100,0;1;1;0;0;100,00;289;60;38;14;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T07:00+02:00;2024-08-09T08:00+02:00;2024-08-09;07:00;08:00;Totalt;1034;100,0;1;1;0;5;99,52;913;116;65;31;12;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T08:00+02:00;2024-08-09T09:00+02:00;2024-08-09;08:00;09:00;1;295;100,0;1;1;0;0;100,00;236;59;31;18;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-09T08:00+02:00;2024-08-09T09:00+02:00;2024-08-09;08:00;09:00;2;575;100,0;1;1;0;1;99,83;514;60;31;20;3;6;6;0
